General Medical Devices|1989-01|1.1521501541137695
General Medical Devices|1989-02|1.209715485572815
General Medical Devices|1989-03|1.2954905033111572
General Medical Devices|1989-04|1.30732262134552
General Medical Devices|1989-05|1.4109692573547363
General Medical Devices|1989-06|1.3812003135681152
General Medical Devices|1989-07|1.5657589435577393
General Medical Devices|1989-08|1.5150798559188843
General Medical Devices|1989-09|1.527056097984314
General Medical Devices|1989-10|1.5629875659942627
General Medical Devices|1989-11|1.66756272315979
General Medical Devices|1989-12|1.6374623775482178
General Medical Devices|1990-01|1.5652216672897339
General Medical Devices|1990-02|1.5520665645599365
General Medical Devices|1990-03|1.5913976430892944
General Medical Devices|1990-04|1.615601658821106
General Medical Devices|1990-05|1.8236461877822876
General Medical Devices|1990-06|1.997183084487915
General Medical Devices|1990-07|2.1189606189727783
General Medical Devices|1990-08|1.9583499431610107
General Medical Devices|1990-09|1.915511131286621
General Medical Devices|1990-10|2.007309913635254
General Medical Devices|1990-11|2.146721839904785
General Medical Devices|1990-12|2.214383363723755
General Medical Devices|1991-01|2.1405696868896484
General Medical Devices|1991-02|2.2939023971557617
General Medical Devices|1991-03|2.374281883239746
General Medical Devices|1991-04|2.504124641418457
General Medical Devices|1991-05|2.5539941787719727
General Medical Devices|1991-06|2.5726351737976074
General Medical Devices|1991-07|2.6782755851745605
General Medical Devices|1991-08|2.709913730621338
General Medical Devices|1991-09|2.691183090209961
General Medical Devices|1991-10|2.9409432411193848
General Medical Devices|1991-11|2.892017364501953
General Medical Devices|1991-12|3.456618547439575
General Medical Devices|1992-01|3.205683708190918
General Medical Devices|1992-02|3.205186605453491
General Medical Devices|1992-03|3.072950601577759
General Medical Devices|1992-04|3.32483172416687
General Medical Devices|1992-05|3.372534990310669
General Medical Devices|1992-06|3.011871814727783
General Medical Devices|1992-07|3.0751447677612305
General Medical Devices|1992-08|3.103516101837158
General Medical Devices|1992-09|2.8745691776275635
General Medical Devices|1992-10|2.9508838653564453
General Medical Devices|1992-11|3.1460368633270264
General Medical Devices|1992-12|3.10766863822937
General Medical Devices|1993-01|2.8135294914245605
General Medical Devices|1993-02|2.6868107318878174
General Medical Devices|1993-03|2.648244619369507
General Medical Devices|1993-04|2.8667871952056885
General Medical Devices|1993-05|2.809049129486084
General Medical Devices|1993-06|2.6537084579467773
General Medical Devices|1993-07|2.5889852046966553
General Medical Devices|1993-08|2.7104382514953613
General Medical Devices|1993-09|2.8537778854370117
General Medical Devices|1993-10|2.9580252170562744
General Medical Devices|1993-11|3.0689289569854736
General Medical Devices|1993-12|3.108274221420288
General Medical Devices|1994-01|3.0951602458953857
General Medical Devices|1994-02|2.915092706680298
General Medical Devices|1994-03|2.8095691204071045
General Medical Devices|1994-04|2.994234800338745
General Medical Devices|1994-05|3.17539381980896
General Medical Devices|1994-06|3.0823912620544434
General Medical Devices|1994-07|2.9893879890441895
General Medical Devices|1994-08|3.2090041637420654
General Medical Devices|1994-09|3.356086015701294
General Medical Devices|1994-10|3.315972328186035
General Medical Devices|1994-11|3.4308524131774902
General Medical Devices|1994-12|3.511579990386963
General Medical Devices|1995-01|3.8075737953186035
General Medical Devices|1995-02|3.8438518047332764
General Medical Devices|1995-03|3.8709206581115723
General Medical Devices|1995-04|4.263428688049316
General Medical Devices|1995-05|4.35508918762207
General Medical Devices|1995-06|4.409529209136963
General Medical Devices|1995-07|4.35508918762207
General Medical Devices|1995-08|4.242284297943115
General Medical Devices|1995-09|4.6665143966674805
General Medical Devices|1995-10|4.3517632484436035
General Medical Devices|1995-11|4.47081184387207
General Medical Devices|1995-12|4.580861568450928
General Medical Devices|1996-01|4.6771559715271
General Medical Devices|1996-02|4.617678642272949
General Medical Devices|1996-03|4.507077693939209
General Medical Devices|1996-04|4.493250370025635
General Medical Devices|1996-05|4.797670841217041
General Medical Devices|1996-06|4.839388370513916
General Medical Devices|1996-07|4.8811116218566895
General Medical Devices|1996-08|5.03469705581665
General Medical Devices|1996-09|5.510197162628174
General Medical Devices|1996-10|5.678021430969238
General Medical Devices|1996-11|6.253843784332275
General Medical Devices|1996-12|5.705755710601807
General Medical Devices|1997-01|6.127362251281738
General Medical Devices|1997-02|6.353017807006836
General Medical Devices|1997-03|6.368551731109619
General Medical Devices|1997-04|6.921719551086426
General Medical Devices|1997-05|7.182907581329346
General Medical Devices|1997-06|7.610461235046387
General Medical Devices|1997-07|7.460819244384766
General Medical Devices|1997-08|6.861808776855469
General Medical Devices|1997-09|7.319742202758789
General Medical Devices|1997-10|7.019222736358643
General Medical Devices|1997-11|7.486821174621582
General Medical Devices|1997-12|7.529926776885986
General Medical Devices|1998-01|8.140660285949707
General Medical Devices|1998-02|8.634011268615723
General Medical Devices|1998-03|8.691718101501465
General Medical Devices|1998-04|8.439258575439453
General Medical Devices|1998-05|8.595646858215332
General Medical Devices|1998-06|9.50083065032959
General Medical Devices|1998-07|9.645661354064941
General Medical Devices|1998-08|8.952120780944824
General Medical Devices|1998-09|10.100202560424805
General Medical Devices|1998-10|10.928560256958008
General Medical Devices|1998-11|11.200212478637695
General Medical Devices|1998-12|11.433550834655762
General Medical Devices|1999-01|10.83562183380127
General Medical Devices|1999-02|10.841377258300781
General Medical Devices|1999-03|10.958430290222168
General Medical Devices|1999-04|11.324193954467773
General Medical Devices|1999-05|10.612390518188477
General Medical Devices|1999-06|10.656427383422852
General Medical Devices|1999-07|10.083969116210938
General Medical Devices|1999-08|10.228238105773926
General Medical Devices|1999-09|8.651268005371094
General Medical Devices|1999-10|9.520818710327148
General Medical Devices|1999-11|8.998594284057617
General Medical Devices|1999-12|8.598990440368652
General Medical Devices|2000-01|7.7109694480896
General Medical Devices|2000-02|7.8529887199401855
General Medical Devices|2000-03|8.373544692993164
General Medical Devices|2000-04|9.146942138671875
General Medical Devices|2000-05|9.730945587158203
General Medical Devices|2000-06|10.657711029052734
General Medical Devices|2000-07|9.925271034240723
General Medical Devices|2000-08|10.513580322265625
General Medical Devices|2000-09|11.425684928894043
General Medical Devices|2000-10|12.686861038208008
General Medical Devices|2000-11|13.278797149658203
General Medical Devices|2000-12|11.681116104125977
General Medical Devices|2001-01|10.818371772766113
General Medical Devices|2001-02|11.866181373596191
General Medical Devices|2001-03|11.430195808410645
General Medical Devices|2001-04|11.2340087890625
General Medical Devices|2001-05|12.645251274108887
General Medical Devices|2001-06|11.677037239074707
General Medical Devices|2001-07|13.036924362182617
General Medical Devices|2001-08|12.143281936645508
General Medical Devices|2001-09|12.668597221374512
General Medical Devices|2001-10|12.944693565368652
General Medical Devices|2001-11|13.492057800292969
General Medical Devices|2001-12|13.676042556762695
General Medical Devices|2002-01|14.154391288757324
General Medical Devices|2002-02|13.925226211547852
General Medical Devices|2002-03|12.952553749084473
General Medical Devices|2002-04|13.284984588623047
General Medical Devices|2002-05|11.747275352478027
General Medical Devices|2002-06|9.311258316040039
General Medical Devices|2002-07|10.24114990234375
General Medical Devices|2002-08|9.968969345092773
General Medical Devices|2002-09|10.061114311218262
General Medical Devices|2002-10|10.42719841003418
General Medical Devices|2002-11|10.966813087463379
General Medical Devices|2002-12|10.019929885864258
General Medical Devices|2003-01|9.548989295959473
General Medical Devices|2003-02|8.975769996643066
General Medical Devices|2003-03|9.477224349975586
General Medical Devices|2003-04|10.238225936889648
General Medical Devices|2003-05|11.295004844665527
General Medical Devices|2003-06|11.094717025756836
General Medical Devices|2003-07|9.95126724243164
General Medical Devices|2003-08|10.275285720825195
General Medical Devices|2003-09|10.848968505859375
General Medical Devices|2003-10|10.866817474365234
General Medical Devices|2003-11|11.335481643676758
General Medical Devices|2003-12|11.950979232788086
General Medical Devices|2004-01|11.048245429992676
General Medical Devices|2004-02|11.037282943725586
General Medical Devices|2004-03|10.598889350891113
General Medical Devices|2004-04|11.351900100708008
General Medical Devices|2004-05|11.430896759033203
General Medical Devices|2004-06|12.145349502563477
General Medical Devices|2004-07|11.725210189819336
General Medical Devices|2004-08|12.5029296875
General Medical Devices|2004-09|12.70386791229248
General Medical Devices|2004-10|12.784835815429688
General Medical Devices|2004-11|12.66321849822998
General Medical Devices|2004-12|14.078622817993164
General Medical Devices|2005-01|13.586706161499023
General Medical Devices|2005-02|13.956513404846191
General Medical Devices|2005-03|14.147705078125
General Medical Devices|2005-04|14.918510437011719
General Medical Devices|2005-05|14.723854064941406
General Medical Devices|2005-06|14.958870887756348
General Medical Devices|2005-07|14.23244571685791
General Medical Devices|2005-08|13.85080623626709
General Medical Devices|2005-09|13.012946128845215
General Medical Devices|2005-10|13.212441444396973
General Medical Devices|2005-11|11.649060249328613
General Medical Devices|2005-12|12.180391311645508
General Medical Devices|2006-01|13.329540252685547
General Medical Devices|2006-02|13.737668991088867
General Medical Devices|2006-03|13.205953598022461
General Medical Devices|2006-04|13.289901733398438
General Medical Devices|2006-05|13.37098503112793
General Medical Devices|2006-06|13.655937194824219
General Medical Devices|2006-07|14.958587646484375
General Medical Devices|2006-08|15.351439476013184
General Medical Devices|2006-09|15.3073091506958
General Medical Devices|2006-10|14.976323127746582
General Medical Devices|2006-11|14.80218505859375
General Medical Devices|2006-12|15.452519416809082
General Medical Devices|2007-01|16.813459396362305
General Medical Devices|2007-02|17.429155349731445
General Medical Devices|2007-03|17.805692672729492
General Medical Devices|2007-04|18.067354202270508
General Medical Devices|2007-05|18.08419418334961
General Medical Devices|2007-06|17.18560218811035
General Medical Devices|2007-07|16.267757415771484
General Medical Devices|2007-08|16.762231826782227
General Medical Devices|2007-09|17.31439971923828
General Medical Devices|2007-10|17.63730812072754
General Medical Devices|2007-11|18.682464599609375
General Medical Devices|2007-12|18.24066162109375
General Medical Devices|2008-01|18.25040054321289
General Medical Devices|2008-02|17.490604400634766
General Medical Devices|2008-03|18.013198852539062
General Medical Devices|2008-04|17.229305267333984
General Medical Devices|2008-05|18.528873443603516
General Medical Devices|2008-06|17.4174747467041
General Medical Devices|2008-07|18.525585174560547
General Medical Devices|2008-08|19.00328826904297
General Medical Devices|2008-09|19.052913665771484
General Medical Devices|2008-10|18.248842239379883
General Medical Devices|2008-11|17.460662841796875
General Medical Devices|2008-12|17.78728485107422
General Medical Devices|2009-01|18.47718048095703
General Medical Devices|2009-02|15.891874313354492
General Medical Devices|2009-03|16.012725830078125
General Medical Devices|2009-04|14.048898696899414
General Medical Devices|2009-05|15.26517105102539
General Medical Devices|2009-06|15.935935974121094
General Medical Devices|2009-07|15.241454124450684
General Medical Devices|2009-08|15.45892333984375
General Medical Devices|2009-09|16.908096313476562
General Medical Devices|2009-10|17.28406524658203
General Medical Devices|2009-11|18.7740478515625
General Medical Devices|2009-12|18.601778030395508
General Medical Devices|2010-01|18.240009307861328
General Medical Devices|2010-02|18.838275909423828
General Medical Devices|2010-03|18.28298568725586
General Medical Devices|2010-04|17.755460739135742
General Medical Devices|2010-05|16.645097732543945
General Medical Devices|2010-06|16.372116088867188
General Medical Devices|2010-07|17.177082061767578
General Medical Devices|2010-08|17.428430557250977
General Medical Devices|2010-09|18.45280647277832
General Medical Devices|2010-10|18.127836227416992
General Medical Devices|2010-11|16.565004348754883
General Medical Devices|2010-12|17.06361961364746
General Medical Devices|2011-01|16.084184646606445
General Medical Devices|2011-02|17.290315628051758
General Medical Devices|2011-03|17.631811141967773
General Medical Devices|2011-04|18.70661735534668
General Medical Devices|2011-05|18.960447311401367
General Medical Devices|2011-06|19.094717025756836
General Medical Devices|2011-07|18.62297248840332
General Medical Devices|2011-08|19.227985382080078
General Medical Devices|2011-09|18.7263240814209
General Medical Devices|2011-10|19.725997924804688
General Medical Devices|2011-11|20.158601760864258
General Medical Devices|2011-12|20.779430389404297
General Medical Devices|2012-01|20.010778427124023
General Medical Devices|2012-02|21.100358963012695
General Medical Devices|2012-03|22.844749450683594
General Medical Devices|2012-04|23.131757736206055
General Medical Devices|2012-05|23.228092193603516
General Medical Devices|2012-06|24.23556137084961
General Medical Devices|2012-07|24.927249908447266
General Medical Devices|2012-08|24.830631256103516
General Medical Devices|2012-09|25.974796295166016
General Medical Devices|2012-10|24.815475463867188
General Medical Devices|2012-11|24.805830001831055
General Medical Devices|2012-12|24.996644973754883
General Medical Devices|2013-01|26.94780921936035
General Medical Devices|2013-02|26.98784828186035
General Medical Devices|2013-03|28.2098445892334
General Medical Devices|2013-04|29.487749099731445
General Medical Devices|2013-05|29.39902687072754
General Medical Devices|2013-06|27.963953018188477
General Medical Devices|2013-07|29.366960525512695
General Medical Devices|2013-08|26.82940673828125
General Medical Devices|2013-09|26.716712951660156
General Medical Devices|2013-10|29.42138671875
General Medical Devices|2013-11|30.871810913085938
General Medical Devices|2013-12|30.9849853515625
General Medical Devices|2014-01|29.635000228881836
General Medical Devices|2014-02|32.336917877197266
General Medical Devices|2014-03|31.304536819458008
General Medical Devices|2014-04|31.491525650024414
General Medical Devices|2014-05|32.7170524597168
General Medical Devices|2014-06|33.44483184814453
General Medical Devices|2014-07|34.44245147705078
General Medical Devices|2014-08|34.725826263427734
General Medical Devices|2014-09|34.19146728515625
General Medical Devices|2014-10|35.83566665649414
General Medical Devices|2014-11|36.78641891479492
General Medical Devices|2014-12|37.20792007446289
General Medical Devices|2015-01|36.9930419921875
General Medical Devices|2015-02|39.35737609863281
General Medical Devices|2015-03|38.493289947509766
General Medical Devices|2015-04|38.568058013916016
General Medical Devices|2015-05|40.585899353027344
General Medical Devices|2015-06|40.98674774169922
General Medical Devices|2015-07|42.331275939941406
General Medical Devices|2015-08|38.00439453125
General Medical Devices|2015-09|33.749996185302734
General Medical Devices|2015-10|37.59322738647461
General Medical Devices|2015-11|37.91279602050781
General Medical Devices|2015-12|37.90436935424805
General Medical Devices|2016-01|31.945661544799805
General Medical Devices|2016-02|32.90318298339844
General Medical Devices|2016-03|35.527618408203125
General Medical Devices|2016-04|33.03907012939453
General Medical Devices|2016-05|33.86471939086914
General Medical Devices|2016-06|33.591270446777344
General Medical Devices|2016-07|38.239864349365234
General Medical Devices|2016-08|36.12820816040039
General Medical Devices|2016-09|36.3603401184082
General Medical Devices|2016-10|33.73798751831055
General Medical Devices|2016-11|32.94012451171875
General Medical Devices|2016-12|33.23430633544922
General Medical Devices|2017-01|36.14154815673828
General Medical Devices|2017-02|39.25749206542969
General Medical Devices|2017-03|38.674015045166016
General Medical Devices|2017-04|38.003475189208984
General Medical Devices|2017-05|40.00577926635742
General Medical Devices|2017-06|42.590476989746094
General Medical Devices|2017-07|43.089881896972656
General Medical Devices|2017-08|44.87893295288086
General Medical Devices|2017-09|47.01100158691406
General Medical Devices|2017-10|47.77748107910156
General Medical Devices|2017-11|49.90578842163086
General Medical Devices|2017-12|50.525516510009766
General Medical Devices|2018-01|55.03181838989258
General Medical Devices|2018-02|53.66710662841797
General Medical Devices|2018-03|53.30238342285156
General Medical Devices|2018-04|51.71006393432617
General Medical Devices|2018-05|54.99803161621094
General Medical Devices|2018-06|54.51536178588867
General Medical Devices|2018-07|58.582340240478516
General Medical Devices|2018-08|60.01289367675781
General Medical Devices|2018-09|65.86695098876953
General Medical Devices|2018-10|61.89839172363281
General Medical Devices|2018-11|66.75982666015625
General Medical Devices|2018-12|65.20915222167969
General Medical Devices|2019-01|65.7951431274414
General Medical Devices|2019-02|70.30286407470703
General Medical Devices|2019-03|72.40413665771484
General Medical Devices|2019-04|72.05996704101562
General Medical Devices|2019-05|69.2354965209961
General Medical Devices|2019-06|76.48371124267578
General Medical Devices|2019-07|79.21204376220703
General Medical Devices|2019-08|77.88380432128906
General Medical Devices|2019-09|76.37762451171875
General Medical Devices|2019-10|76.32284545898438
General Medical Devices|2019-11|78.315185546875
General Medical Devices|2019-12|79.60746002197266
ACME, Inc.|1985-01|6.391645431518555
ACME, Inc.|1985-02|6.083610534667969
ACME, Inc.|1985-03|5.852587699890137
ACME, Inc.|1985-04|6.160620212554932
ACME, Inc.|1985-05|6.314633846282959
ACME, Inc.|1985-06|6.160620212554932
ACME, Inc.|1985-07|6.160620212554932
ACME, Inc.|1985-08|6.160620212554932
ACME, Inc.|1985-09|6.006601333618164
ACME, Inc.|1985-10|5.929595470428467
ACME, Inc.|1985-11|6.468651294708252
ACME, Inc.|1985-12|7.084709167480469
ACME, Inc.|1986-01|7.161719799041748
ACME, Inc.|1986-02|6.930694103240967
ACME, Inc.|1986-03|7.0077056884765625
ACME, Inc.|1986-04|6.930694103240967
ACME, Inc.|1986-05|6.622664928436279
ACME, Inc.|1986-06|6.391645431518555
ACME, Inc.|1986-07|5.929595470428467
ACME, Inc.|1986-08|4.928496837615967
ACME, Inc.|1986-09|4.774479866027832
ACME, Inc.|1986-10|4.928496837615967
ACME, Inc.|1986-11|4.6974711418151855
ACME, Inc.|1986-12|5.0825114250183105
ACME, Inc.|1987-01|5.236527442932129
ACME, Inc.|1987-02|5.159521102905273
ACME, Inc.|1987-03|5.6215620040893555
ACME, Inc.|1987-04|4.312430381774902
ACME, Inc.|1987-05|4.2354278564453125
ACME, Inc.|1987-06|4.004402160644531
ACME, Inc.|1987-07|4.85148811340332
ACME, Inc.|1987-08|4.774479866027832
ACME, Inc.|1987-09|4.928496837615967
ACME, Inc.|1987-10|4.158416748046875
ACME, Inc.|1987-11|3.773378849029541
ACME, Inc.|1987-12|3.388338804244995
ACME, Inc.|1988-01|3.5423545837402344
ACME, Inc.|1988-02|4.46644926071167
ACME, Inc.|1988-03|4.46644926071167
ACME, Inc.|1988-04|4.158416748046875
ACME, Inc.|1988-05|4.2354278564453125
ACME, Inc.|1988-06|4.543457508087158
ACME, Inc.|1988-07|4.6974711418151855
ACME, Inc.|1988-08|4.158416748046875
ACME, Inc.|1988-09|4.158416748046875
ACME, Inc.|1988-10|4.081409454345703
ACME, Inc.|1988-11|3.850385904312134
ACME, Inc.|1988-12|3.6963717937469482
ACME, Inc.|1989-01|3.850385904312134
ACME, Inc.|1989-02|3.388338804244995
ACME, Inc.|1989-03|3.003300666809082
ACME, Inc.|1989-04|3.003300666809082
ACME, Inc.|1989-05|2.9262938499450684
ACME, Inc.|1989-06|3.080310106277466
ACME, Inc.|1989-07|3.003300666809082
ACME, Inc.|1989-08|3.080310106277466
ACME, Inc.|1989-09|3.080310106277466
ACME, Inc.|1989-10|2.7722790241241455
ACME, Inc.|1989-11|2.7722790241241455
ACME, Inc.|1989-12|2.5412557125091553
ACME, Inc.|1990-01|2.6182637214660645
ACME, Inc.|1990-02|2.84928560256958
ACME, Inc.|1990-03|2.84928560256958
ACME, Inc.|1990-04|3.003300666809082
ACME, Inc.|1990-05|3.1573169231414795
ACME, Inc.|1990-06|3.2610836029052734
ACME, Inc.|1990-07|4.425755500793457
ACME, Inc.|1990-08|4.115174770355225
ACME, Inc.|1990-09|3.4470129013061523
ACME, Inc.|1990-10|3.055304765701294
ACME, Inc.|1990-11|2.898625135421753
ACME, Inc.|1990-12|3.332423686981201
ACME, Inc.|1991-01|3.332423686981201
ACME, Inc.|1991-02|3.332423686981201
ACME, Inc.|1991-03|3.3586385250091553
ACME, Inc.|1991-04|3.278670072555542
ACME, Inc.|1991-05|3.198702096939087
ACME, Inc.|1991-06|3.063274621963501
ACME, Inc.|1991-07|3.385723829269409
ACME, Inc.|1991-08|3.063274621963501
ACME, Inc.|1991-09|3.086242198944092
ACME, Inc.|1991-10|3.8171932697296143
ACME, Inc.|1991-11|4.2232770919799805
ACME, Inc.|1991-12|4.751012325286865
ACME, Inc.|1992-01|4.587183475494385
ACME, Inc.|1992-02|4.423355579376221
ACME, Inc.|1992-03|4.37267541885376
ACME, Inc.|1992-04|3.7126498222351074
ACME, Inc.|1992-05|3.7951512336730957
ACME, Inc.|1992-06|3.912433624267578
ACME, Inc.|1992-07|3.6627023220062256
ACME, Inc.|1992-08|3.4962174892425537
ACME, Inc.|1992-09|3.7811222076416016
ACME, Inc.|1992-10|3.529045820236206
ACME, Inc.|1992-11|4.201243877410889
ACME, Inc.|1992-12|3.9023098945617676
ACME, Inc.|1993-01|3.9023098945617676
ACME, Inc.|1993-02|3.478144407272339
ACME, Inc.|1993-03|3.0807721614837646
ACME, Inc.|1993-04|2.824039936065674
ACME, Inc.|1993-05|3.166348457336426
ACME, Inc.|1993-06|2.995194911956787
ACME, Inc.|1993-07|2.824039936065674
ACME, Inc.|1993-08|2.824039936065674
ACME, Inc.|1993-09|3.337501049041748
ACME, Inc.|1993-10|2.9096174240112305
ACME, Inc.|1993-11|2.7384629249572754
ACME, Inc.|1993-12|2.9096174240112305
ACME, Inc.|1994-01|2.824039936065674
ACME, Inc.|1994-02|2.7384629249572754
ACME, Inc.|1994-03|2.225001335144043
ACME, Inc.|1994-04|2.3961551189422607
ACME, Inc.|1994-05|2.310577630996704
ACME, Inc.|1994-06|2.310577630996704
ACME, Inc.|1994-07|2.6528849601745605
ACME, Inc.|1994-08|2.5673086643218994
ACME, Inc.|1994-09|2.4817330837249756
ACME, Inc.|1994-10|2.3961551189422607
ACME, Inc.|1994-11|1.9682698249816895
ACME, Inc.|1994-12|2.225001335144043
ACME, Inc.|1995-01|2.4817330837249756
ACME, Inc.|1995-02|2.4817330837249756
ACME, Inc.|1995-03|2.6956751346588135
ACME, Inc.|1995-04|2.43894362449646
ACME, Inc.|1995-05|2.5673086643218994
ACME, Inc.|1995-06|2.5245211124420166
ACME, Inc.|1995-07|2.43894362449646
ACME, Inc.|1995-08|2.3961551189422607
ACME, Inc.|1995-09|2.3961551189422607
ACME, Inc.|1995-10|2.053847312927246
ACME, Inc.|1995-11|2.3961551189422607
ACME, Inc.|1995-12|2.6528849601745605
ACME, Inc.|1996-01|2.6528849601745605
ACME, Inc.|1996-02|2.6528849601745605
ACME, Inc.|1996-03|2.4817330837249756
ACME, Inc.|1996-04|2.1394236087799072
ACME, Inc.|1996-05|2.5673086643218994
ACME, Inc.|1996-06|2.7384629249572754
ACME, Inc.|1996-07|2.5673086643218994
ACME, Inc.|1996-08|2.6528849601745605
ACME, Inc.|1996-09|2.4817330837249756
ACME, Inc.|1996-10|2.3961551189422607
ACME, Inc.|1996-11|2.995194911956787
ACME, Inc.|1996-12|3.7653865814208984
ACME, Inc.|1997-01|3.423078775405884
ACME, Inc.|1997-02|3.251924991607666
ACME, Inc.|1997-03|3.5086565017700195
ACME, Inc.|1997-04|3.6798102855682373
ACME, Inc.|1997-05|4.107694625854492
ACME, Inc.|1997-06|4.2788472175598145
ACME, Inc.|1997-07|4.236058712005615
ACME, Inc.|1997-08|5.476925849914551
ACME, Inc.|1997-09|4.87788724899292
ACME, Inc.|1997-10|4.3644256591796875
ACME, Inc.|1997-11|3.936539649963379
ACME, Inc.|1997-12|4.107694625854492
ACME, Inc.|1998-01|3.594231367111206
ACME, Inc.|1998-02|3.594231367111206
ACME, Inc.|1998-03|3.9793293476104736
ACME, Inc.|1998-04|3.594231367111206
ACME, Inc.|1998-05|3.251924991607666
ACME, Inc.|1998-06|2.9096174240112305
ACME, Inc.|1998-07|2.3961551189422607
ACME, Inc.|1998-08|2.053847312927246
ACME, Inc.|1998-09|1.9682698249816895
ACME, Inc.|1998-10|1.8826932907104492
ACME, Inc.|1998-11|1.668750524520874
ACME, Inc.|1998-12|1.5403860807418823
ACME, Inc.|1999-01|1.2836543321609497
ACME, Inc.|1999-02|1.4548087120056152
ACME, Inc.|1999-03|1.711539387702942
ACME, Inc.|1999-04|1.3692314624786377
ACME, Inc.|1999-05|1.3692314624786377
ACME, Inc.|1999-06|1.4548087120056152
ACME, Inc.|1999-07|1.2836543321609497
ACME, Inc.|1999-08|1.1125006675720215
ACME, Inc.|1999-09|0.9413466453552246
ACME, Inc.|1999-10|0.9413466453552246
ACME, Inc.|1999-11|0.7274043560028076
ACME, Inc.|1999-12|0.7701930403709412
ACME, Inc.|2000-01|1.2408665418624878
ACME, Inc.|2000-02|1.3692314624786377
ACME, Inc.|2000-03|1.7543282508850098
ACME, Inc.|2000-04|1.711539387702942
ACME, Inc.|2000-05|1.625962495803833
ACME, Inc.|2000-06|2.310577630996704
ACME, Inc.|2000-07|2.053847312927246
ACME, Inc.|2000-08|2.2677900791168213
ACME, Inc.|2000-09|2.3961551189422607
ACME, Inc.|2000-10|2.1394236087799072
ACME, Inc.|2000-11|2.1394236087799072
ACME, Inc.|2000-12|1.9254812002182007
ACME, Inc.|2001-01|2.231847047805786
ACME, Inc.|2001-02|2.498847723007202
ACME, Inc.|2001-03|1.9169238805770874
ACME, Inc.|2001-04|2.0196163654327393
ACME, Inc.|2001-05|2.3961551189422607
ACME, Inc.|2001-06|2.327693462371826
ACME, Inc.|2001-07|2.327693462371826
ACME, Inc.|2001-08|2.0880773067474365
ACME, Inc.|2001-09|2.0880773067474365
ACME, Inc.|2001-10|2.1223092079162598
ACME, Inc.|2001-11|2.1223092079162598
ACME, Inc.|2001-12|2.6700010299682617
ACME, Inc.|2002-01|2.6015405654907227
ACME, Inc.|2002-02|2.80692458152771
ACME, Inc.|2002-03|2.7042315006256104
ACME, Inc.|2002-04|2.8411552906036377
ACME, Inc.|2002-05|2.80692458152771
ACME, Inc.|2002-06|2.6357715129852295
ACME, Inc.|2002-07|2.5399234294891357
ACME, Inc.|2002-08|2.6631557941436768
ACME, Inc.|2002-09|2.498847723007202
ACME, Inc.|2002-10|2.2523858547210693
ACME, Inc.|2002-11|2.464615821838379
ACME, Inc.|2002-12|2.5741546154022217
ACME, Inc.|2003-01|2.3619234561920166
ACME, Inc.|2003-02|2.1907711029052734
ACME, Inc.|2003-03|2.183925151824951
ACME, Inc.|2003-04|2.464615821838379
ACME, Inc.|2003-05|2.5262324810028076
ACME, Inc.|2003-06|2.7384629249572754
ACME, Inc.|2003-07|3.45046329498291
ACME, Inc.|2003-08|3.6969246864318848
ACME, Inc.|2003-09|3.4299256801605225
ACME, Inc.|2003-10|3.5326168537139893
